value,name,type,data_type
48000000,link_rockpi_17,node,data_download
48000000,shared_12,shared,data_download
48000000,up_shared_12,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_30,node,data_download
48000000,link_rockpi_17,node,data_download
48000000,shared_12,shared,data_download
48000000,up_shared_12,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_25,node,data_download
48000000,link_rockpi_17,node,data_download
48000000,shared_12,shared,data_download
48000000,up_shared_12,uplink,data_download
48000000,down_shared_0,downlink,data_download
48000000,shared_0,shared,data_download
48000000,link_rockpi_30,node,data_download
103000000,link_rockpi_17,node,data_download
103000000,shared_12,shared,data_download
103000000,up_shared_12,uplink,data_download
103000000,down_shared_1,downlink,data_download
103000000,shared_1,shared,data_download
103000000,link_nano_0,node,data_download
103000000,link_rockpi_17,node,data_download
103000000,shared_12,shared,data_download
103000000,up_shared_12,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_nano_15,node,data_download
103000000,link_rockpi_17,node,data_download
103000000,shared_12,shared,data_download
103000000,up_shared_12,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_nano_17,node,data_download
103000000,link_rockpi_17,node,data_download
103000000,shared_12,shared,data_download
103000000,up_shared_12,uplink,data_download
103000000,down_shared_0,downlink,data_download
103000000,shared_0,shared,data_download
103000000,link_nx_0,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_12,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_12,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_12,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_1,downlink,data_download
58000000,shared_1,shared,data_download
58000000,link_nx_12,node,data_download
58000000,link_rockpi_17,node,data_download
58000000,shared_12,shared,data_download
58000000,up_shared_12,uplink,data_download
58000000,down_shared_2,downlink,data_download
58000000,shared_2,shared,data_download
58000000,link_nano_1,node,data_download
48000000,link_rockpi_17,node,data_download
48000000,shared_12,shared,data_download
48000000,up_shared_12,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_22,node,data_download
48000000,link_rockpi_17,node,data_download
48000000,shared_12,shared,data_download
48000000,up_shared_12,uplink,data_download
48000000,down_shared_1,downlink,data_download
48000000,shared_1,shared,data_download
48000000,link_rpi3_23,node,data_download
48000000,link_rockpi_17,node,data_download
48000000,shared_12,shared,data_download
48000000,up_shared_12,uplink,data_download
